station,datetime,obs_type,obs_value,TMAX_F,datetime_dt,year
CA006106362,18670620,TMAX,22.2,71.96000000000001,1867-06-20,1867
UK000047811,18670712,TMAX,22.2,71.96000000000001,1867-07-12,1867
CA006137735,18670712,TMAX,22.2,71.96000000000001,1867-07-12,1867
CA006153192,18670713,TMAX,22.2,71.96000000000001,1867-07-13,1867
CA006153192,18671001,TMAX,22.2,71.96000000000001,1867-10-01,1867
ASN00090015,18670920,TMAX,22.2,71.96000000000001,1867-09-20,1867
CA006158350,18670710,TMAX,22.2,71.96000000000001,1867-07-10,1867
ITE00100554,18670419,TMAX,22.2,71.96000000000001,1867-04-19,1867
CA006166416,18670919,TMAX,22.2,71.96000000000001,1867-09-19,1867
CA006158350,18670619,TMAX,22.2,71.96000000000001,1867-06-19,1867
ASN00090015,18670825,TMAX,22.2,71.96000000000001,1867-08-25,1867
ASN00090015,18670208,TMAX,22.2,71.96000000000001,1867-02-08,1867
UK000047811,18670814,TMAX,22.2,71.96000000000001,1867-08-14,1867
ASN00066062,18670325,TMAX,22.2,71.96000000000001,1867-03-25,1867
CA006148100,18670619,TMAX,22.2,71.96000000000001,1867-06-19,1867
ASN00074128,18670221,TMAX,22.2,71.96000000000001,1867-02-21,1867
USC00288878,18670921,TMAX,22.2,71.96000000000001,1867-09-21,1867
USC00288878,18670527,TMAX,22.2,71.96000000000001,1867-05-27,1867
CA006153192,18670529,TMAX,22.2,71.96000000000001,1867-05-29,1867
ASN00074128,18671231,TMAX,22.2,71.96000000000001,1867-12-31,1867
USC00288878,18670625,TMAX,22.2,71.96000000000001,1867-06-25,1867
CA006139520,18670530,TMAX,22.2,71.96000000000001,1867-05-30,1867
EIE00101859,18670625,TMAX,22.2,71.96000000000001,1867-06-25,1867
CA006106362,18670626,TMAX,22.2,71.96000000000001,1867-06-26,1867
ASN00090015,18670404,TMAX,22.2,71.96000000000001,1867-04-04,1867
ASN00090015,18670405,TMAX,22.2,71.96000000000001,1867-04-05,1867
UK000047811,18670711,TMAX,22.2,71.96000000000001,1867-07-11,1867
ASN00090015,18670327,TMAX,22.2,71.96000000000001,1867-03-27,1867
ASN00074128,18670327,TMAX,22.2,71.96000000000001,1867-03-27,1867
CA006166416,18670928,TMAX,22.2,71.96000000000001,1867-09-28,1867
CA006106362,18670928,TMAX,22.2,71.96000000000001,1867-09-28,1867
ASN00074128,18671214,TMAX,22.2,71.96000000000001,1867-12-14,1867
CA006101872,18670928,TMAX,22.2,71.96000000000001,1867-09-28,1867
ASN00086071,18670221,TMAX,22.2,71.96000000000001,1867-02-21,1867
ASN00090015,18671218,TMAX,22.2,71.96000000000001,1867-12-18,1867
EIE00101859,18670617,TMAX,22.2,71.96000000000001,1867-06-17,1867
CA006158350,18670801,TMAX,22.2,71.96000000000001,1867-08-01,1867
ASN00074128,18671023,TMAX,22.2,71.96000000000001,1867-10-23,1867
CA006110549,18670915,TMAX,22.2,71.96000000000001,1867-09-15,1867
CA006158350,18671021,TMAX,22.2,71.96000000000001,1867-10-21,1867
CA006110549,18670708,TMAX,22.2,71.96000000000001,1867-07-08,1867
CA006150689,18671021,TMAX,22.2,71.96000000000001,1867-10-21,1867
CA006110549,18670705,TMAX,22.2,71.96000000000001,1867-07-05,1867
CA006153192,18670603,TMAX,22.2,71.96000000000001,1867-06-03,1867
ASN00090015,18671206,TMAX,22.2,71.96000000000001,1867-12-06,1867
CA006148100,18670730,TMAX,22.2,71.96000000000001,1867-07-30,1867
ASN00086071,18670324,TMAX,22.2,71.96000000000001,1867-03-24,1867
CA006150689,18670916,TMAX,22.2,71.96000000000001,1867-09-16,1867
CA006166416,18671021,TMAX,22.2,71.96000000000001,1867-10-21,1867
CA006106362,18670525,TMAX,22.2,71.96000000000001,1867-05-25,1867
ASN00090015,18671114,TMAX,22.2,71.96000000000001,1867-11-14,1867
CA006158350,18670916,TMAX,22.2,71.96000000000001,1867-09-16,1867
USC00288878,18670627,TMAX,22.2,71.96000000000001,1867-06-27,1867
CA006153192,18670705,TMAX,22.2,71.96000000000001,1867-07-05,1867
CA006158350,18670604,TMAX,22.2,71.96000000000001,1867-06-04,1867
EIE00101859,18670728,TMAX,22.2,71.96000000000001,1867-07-28,1867
EIE00101859,18670818,TMAX,22.2,71.96000000000001,1867-08-18,1867
CA006139520,18670709,TMAX,22.2,71.96000000000001,1867-07-09,1867
CA006137735,18670603,TMAX,22.2,71.96000000000001,1867-06-03,1867
CA006122845,18671019,TMAX,22.2,71.96000000000001,1867-10-19,1867
EIE00101859,18670821,TMAX,22.2,71.96000000000001,1867-08-21,1867
CA006166416,18671019,TMAX,22.2,71.96000000000001,1867-10-19,1867
ASN00066062,18670505,TMAX,22.3,72.14,1867-05-05,1867
ASN00066062,18670323,TMAX,22.3,72.14,1867-03-23,1867
ITE00100550,18670503,TMAX,22.3,72.14,1867-05-03,1867
AU000005901,18670904,TMAX,22.3,72.14,1867-09-04,1867
GM000004204,18670922,TMAX,22.3,72.14,1867-09-22,1867
GME00125218,18670812,TMAX,22.3,72.14,1867-08-12,1867
AU000005901,18670528,TMAX,22.3,72.14,1867-05-28,1867
UK000056225,18670708,TMAX,22.3,72.14,1867-07-08,1867
ASN00086071,18670427,TMAX,22.3,72.14,1867-04-27,1867
BE000006447,18670519,TMAX,22.3,72.14,1867-05-19,1867
GM000004204,18670703,TMAX,22.3,72.14,1867-07-03,1867
UK000056225,18670809,TMAX,22.3,72.14,1867-08-09,1867
AU000005901,18670922,TMAX,22.3,72.14,1867-09-22,1867
ITE00100554,18670805,TMAX,22.4,72.32,1867-08-05,1867
BE000006447,18670830,TMAX,22.4,72.32,1867-08-30,1867
ITE00100554,18670503,TMAX,22.4,72.32,1867-05-03,1867
ASN00066062,18670326,TMAX,22.4,72.32,1867-03-26,1867
ASN00066062,18670827,TMAX,22.4,72.32,1867-08-27,1867
ASN00066062,18671027,TMAX,22.4,72.32,1867-10-27,1867
GME00125218,18670605,TMAX,22.4,72.32,1867-06-05,1867
BE000006447,18670822,TMAX,22.4,72.32,1867-08-22,1867
ASN00066062,18671114,TMAX,22.4,72.32,1867-11-14,1867
UK000056225,18670824,TMAX,22.4,72.32,1867-08-24,1867
ASN00066062,18670429,TMAX,22.4,72.32,1867-04-29,1867
ASN00066062,18670117,TMAX,22.4,72.32,1867-01-17,1867
GME00125218,18670721,TMAX,22.4,72.32,1867-07-21,1867
EZE00100082,18670830,TMAX,22.4,72.32,1867-08-30,1867
GME00125218,18670808,TMAX,22.4,72.32,1867-08-08,1867
GM000004204,18670907,TMAX,22.4,72.32,1867-09-07,1867
ASN00086071,18671208,TMAX,22.5,72.5,1867-12-08,1867
ASN00066062,18670503,TMAX,22.5,72.5,1867-05-03,1867
ITE00100550,18670409,TMAX,22.5,72.5,1867-04-09,1867
GME00125218,18670612,TMAX,22.5,72.5,1867-06-12,1867
GM000004204,18670811,TMAX,22.5,72.5,1867-08-11,1867
BE000006447,18670711,TMAX,22.5,72.5,1867-07-11,1867
ITE00100550,18670421,TMAX,22.5,72.5,1867-04-21,1867
GME00125218,18670626,TMAX,22.5,72.5,1867-06-26,1867
ITE00100550,18670523,TMAX,22.5,72.5,1867-05-23,1867
AU000005901,18670923,TMAX,22.5,72.5,1867-09-23,1867
EZE00100082,18670510,TMAX,22.6,72.68,1867-05-10,1867
ITE00100554,18670526,TMAX,22.6,72.68,1867-05-26,1867
AU000005901,18670612,TMAX,22.6,72.68,1867-06-12,1867
EZE00100082,18670825,TMAX,22.6,72.68,1867-08-25,1867
GME00125218,18670621,TMAX,22.6,72.68,1867-06-21,1867
GME00125218,18670622,TMAX,22.6,72.68,1867-06-22,1867
GM000004204,18670621,TMAX,22.6,72.68,1867-06-21,1867
ASN00066062,18670221,TMAX,22.7,72.86,1867-02-21,1867
ITE00100554,18670520,TMAX,22.7,72.86,1867-05-20,1867
ITE00100550,18670424,TMAX,22.7,72.86,1867-04-24,1867
EZE00100082,18670622,TMAX,22.7,72.86,1867-06-22,1867
ASN00066062,18671007,TMAX,22.7,72.86,1867-10-07,1867
BE000006447,18670630,TMAX,22.7,72.86,1867-06-30,1867
EZE00100082,18670420,TMAX,22.7,72.86,1867-04-20,1867
ASN00086071,18671126,TMAX,22.7,72.86,1867-11-26,1867
ASN00086071,18670425,TMAX,22.7,72.86,1867-04-25,1867
ASN00066062,18671206,TMAX,22.7,72.86,1867-12-06,1867
ASN00086071,18671009,TMAX,22.7,72.86,1867-10-09,1867
ASN00066062,18670417,TMAX,22.7,72.86,1867-04-17,1867
EZE00100082,18670912,TMAX,22.7,72.86,1867-09-12,1867
ASN00086071,18671021,TMAX,22.7,72.86,1867-10-21,1867
ITE00100554,18670516,TMAX,22.7,72.86,1867-05-16,1867
ASN00066062,18670122,TMAX,22.7,72.86,1867-01-22,1867
ASN00086071,18671022,TMAX,22.7,72.86,1867-10-22,1867
ASN00090015,18670117,TMAX,22.8,73.03999999999999,1867-01-17,1867
ASN00074128,18670319,TMAX,22.8,73.03999999999999,1867-03-19,1867
CA006122845,18670909,TMAX,22.8,73.03999999999999,1867-09-09,1867
CA006158350,18670731,TMAX,22.8,73.03999999999999,1867-07-31,1867
CA006158350,18670614,TMAX,22.8,73.03999999999999,1867-06-14,1867
CA006106362,18670909,TMAX,22.8,73.03999999999999,1867-09-09,1867
CA006101872,18670604,TMAX,22.8,73.03999999999999,1867-06-04,1867
CA006150689,18670829,TMAX,22.8,73.03999999999999,1867-08-29,1867
CA006122845,18670603,TMAX,22.8,73.03999999999999,1867-06-03,1867
CA006148100,18670611,TMAX,22.8,73.03999999999999,1867-06-11,1867
EZE00100082,18670909,TMAX,22.8,73.03999999999999,1867-09-09,1867
CA006158350,18670628,TMAX,22.8,73.03999999999999,1867-06-28,1867
CA006148100,18670801,TMAX,22.8,73.03999999999999,1867-08-01,1867
CA006101872,18670704,TMAX,22.8,73.03999999999999,1867-07-04,1867
UK000047811,18670811,TMAX,22.8,73.03999999999999,1867-08-11,1867
CA006137735,18670923,TMAX,22.8,73.03999999999999,1867-09-23,1867
CA006153192,18670919,TMAX,22.8,73.03999999999999,1867-09-19,1867
ASN00074128,18671101,TMAX,22.8,73.03999999999999,1867-11-01,1867
CA006101872,18670813,TMAX,22.8,73.03999999999999,1867-08-13,1867
CA006101872,18670831,TMAX,22.8,73.03999999999999,1867-08-31,1867
ASN00074128,18671112,TMAX,22.8,73.03999999999999,1867-11-12,1867
ASN00074128,18671029,TMAX,22.8,73.03999999999999,1867-10-29,1867
CA006101872,18670907,TMAX,22.8,73.03999999999999,1867-09-07,1867
CA006122845,18671021,TMAX,22.8,73.03999999999999,1867-10-21,1867
UK000056225,18670711,TMAX,22.8,73.03999999999999,1867-07-11,1867
UK000047811,18670713,TMAX,22.8,73.03999999999999,1867-07-13,1867
CA006101872,18670919,TMAX,22.8,73.03999999999999,1867-09-19,1867
EIE00101859,18670523,TMAX,22.8,73.03999999999999,1867-05-23,1867
EZE00100082,18670822,TMAX,22.8,73.03999999999999,1867-08-22,1867
CA006148100,18670824,TMAX,22.8,73.03999999999999,1867-08-24,1867
CA006110549,18670713,TMAX,22.8,73.03999999999999,1867-07-13,1867
CA006139520,18670415,TMAX,22.8,73.03999999999999,1867-04-15,1867
CA006148100,18670717,TMAX,22.8,73.03999999999999,1867-07-17,1867
ASN00074128,18670501,TMAX,22.8,73.03999999999999,1867-05-01,1867
UK000047811,18670626,TMAX,22.8,73.03999999999999,1867-06-26,1867
CA006137735,18670619,TMAX,22.8,73.03999999999999,1867-06-19,1867
CA006166416,18670921,TMAX,22.8,73.03999999999999,1867-09-21,1867
CA006122845,18670920,TMAX,22.8,73.03999999999999,1867-09-20,1867
BE000006447,18670713,TMAX,22.8,73.03999999999999,1867-07-13,1867
UK000047811,18670810,TMAX,22.8,73.03999999999999,1867-08-10,1867
BE000006447,18670911,TMAX,22.8,73.03999999999999,1867-09-11,1867
ASN00074128,18670921,TMAX,22.8,73.03999999999999,1867-09-21,1867
ASN00066062,18671203,TMAX,22.8,73.03999999999999,1867-12-03,1867
CA006106362,18670621,TMAX,22.8,73.03999999999999,1867-06-21,1867
CA006153192,18670911,TMAX,22.8,73.03999999999999,1867-09-11,1867
USC00288878,18670525,TMAX,22.8,73.03999999999999,1867-05-25,1867
CA006101872,18670921,TMAX,22.8,73.03999999999999,1867-09-21,1867
ASN00090015,18670910,TMAX,22.8,73.03999999999999,1867-09-10,1867
CA006106362,18671017,TMAX,22.8,73.03999999999999,1867-10-17,1867
GM000004204,18670808,TMAX,22.8,73.03999999999999,1867-08-08,1867
ASN00090015,18671225,TMAX,22.8,73.03999999999999,1867-12-25,1867
CA006166416,18670716,TMAX,22.8,73.03999999999999,1867-07-16,1867
EIE00101859,18670811,TMAX,22.8,73.03999999999999,1867-08-11,1867
CA006106362,18670619,TMAX,22.8,73.03999999999999,1867-06-19,1867
CA006110549,18670717,TMAX,22.8,73.03999999999999,1867-07-17,1867
AU000005901,18670630,TMAX,22.8,73.03999999999999,1867-06-30,1867
ASN00066062,18670310,TMAX,22.8,73.03999999999999,1867-03-10,1867
ASN00074128,18670904,TMAX,22.8,73.03999999999999,1867-09-04,1867
ASN00090015,18670403,TMAX,22.8,73.03999999999999,1867-04-03,1867
EIE00101859,18670729,TMAX,22.8,73.03999999999999,1867-07-29,1867
CA006101872,18670719,TMAX,22.8,73.03999999999999,1867-07-19,1867
CA006110549,18670801,TMAX,22.8,73.03999999999999,1867-08-01,1867
ASN00090015,18671226,TMAX,22.8,73.03999999999999,1867-12-26,1867
ASN00066062,18671130,TMAX,22.8,73.03999999999999,1867-11-30,1867
CA006148100,18670803,TMAX,22.8,73.03999999999999,1867-08-03,1867
CA006158350,18670617,TMAX,22.8,73.03999999999999,1867-06-17,1867
ITE00100550,18670617,TMAX,22.8,73.03999999999999,1867-06-17,1867
CA006101872,18670731,TMAX,22.8,73.03999999999999,1867-07-31,1867
ASN00074128,18671028,TMAX,22.8,73.03999999999999,1867-10-28,1867
CA006158350,18670626,TMAX,22.8,73.03999999999999,1867-06-26,1867
CA006158350,18670618,TMAX,22.8,73.03999999999999,1867-06-18,1867
CA006122845,18670605,TMAX,22.8,73.03999999999999,1867-06-05,1867
EIE00101859,18670626,TMAX,22.8,73.03999999999999,1867-06-26,1867
CA006110549,18670709,TMAX,22.8,73.03999999999999,1867-07-09,1867
CA006101872,18670709,TMAX,22.8,73.03999999999999,1867-07-09,1867
USC00288878,18670902,TMAX,22.8,73.03999999999999,1867-09-02,1867
GM000004204,18670721,TMAX,22.9,73.22,1867-07-21,1867
EZE00100082,18670527,TMAX,22.9,73.22,1867-05-27,1867
ITE00100554,18670522,TMAX,22.9,73.22,1867-05-22,1867
EZE00100082,18670812,TMAX,22.9,73.22,1867-08-12,1867
GM000004204,18670705,TMAX,22.9,73.22,1867-07-05,1867
ASN00086071,18671216,TMAX,22.9,73.22,1867-12-16,1867
ASN00086071,18671221,TMAX,22.9,73.22,1867-12-21,1867
EZE00100082,18670513,TMAX,22.9,73.22,1867-05-13,1867
AU000005901,18670621,TMAX,22.9,73.22,1867-06-21,1867
GME00125218,18670806,TMAX,22.9,73.22,1867-08-06,1867
GM000004204,18670812,TMAX,22.9,73.22,1867-08-12,1867
GM000004204,18670806,TMAX,22.9,73.22,1867-08-06,1867
UK000056225,18670830,TMAX,22.9,73.22,1867-08-30,1867
EZE00100082,18670630,TMAX,23.0,73.4,1867-06-30,1867
EZE00100082,18670704,TMAX,23.0,73.4,1867-07-04,1867
GME00125218,18670907,TMAX,23.0,73.4,1867-09-07,1867
ITE00100554,18670407,TMAX,23.0,73.4,1867-04-07,1867
EZE00100082,18670922,TMAX,23.0,73.4,1867-09-22,1867
GME00125218,18670922,TMAX,23.0,73.4,1867-09-22,1867
ITE00100554,18670424,TMAX,23.0,73.4,1867-04-24,1867
ASN00066062,18670120,TMAX,23.0,73.4,1867-01-20,1867
ASN00066062,18671014,TMAX,23.0,73.4,1867-10-14,1867
AU000005901,18670429,TMAX,23.0,73.4,1867-04-29,1867
ITE00100550,18671004,TMAX,23.0,73.4,1867-10-04,1867
AU000005901,18670808,TMAX,23.0,73.4,1867-08-08,1867
BE000006447,18670511,TMAX,23.1,73.58000000000001,1867-05-11,1867
BE000006447,18670811,TMAX,23.1,73.58000000000001,1867-08-11,1867
ASN00074128,18671016,TMAX,23.1,73.58000000000001,1867-10-16,1867
GM000004204,18670605,TMAX,23.1,73.58000000000001,1867-06-05,1867
BE000006447,18670703,TMAX,23.1,73.58000000000001,1867-07-03,1867
AU000005901,18670426,TMAX,23.1,73.58000000000001,1867-04-26,1867
ASN00066062,18671117,TMAX,23.1,73.58000000000001,1867-11-17,1867
ASN00074128,18670510,TMAX,23.1,73.58000000000001,1867-05-10,1867
ASN00066062,18670208,TMAX,23.1,73.58000000000001,1867-02-08,1867
ASN00074128,18671106,TMAX,23.1,73.58000000000001,1867-11-06,1867
ASN00066062,18670201,TMAX,23.1,73.58000000000001,1867-02-01,1867
ASN00066062,18671123,TMAX,23.1,73.58000000000001,1867-11-23,1867
BE000006447,18670622,TMAX,23.2,73.75999999999999,1867-06-22,1867
BE000006447,18670627,TMAX,23.2,73.75999999999999,1867-06-27,1867
ASN00066062,18670922,TMAX,23.2,73.75999999999999,1867-09-22,1867
ASN00066062,18670916,TMAX,23.2,73.75999999999999,1867-09-16,1867
ITE00100550,18670829,TMAX,23.2,73.75999999999999,1867-08-29,1867
UK000056225,18670611,TMAX,23.2,73.75999999999999,1867-06-11,1867
ITE00100554,18670418,TMAX,23.2,73.75999999999999,1867-04-18,1867
BE000006447,18670909,TMAX,23.2,73.75999999999999,1867-09-09,1867
ASN00066062,18671030,TMAX,23.2,73.75999999999999,1867-10-30,1867
BE000006447,18670721,TMAX,23.2,73.75999999999999,1867-07-21,1867
ITE00100550,18670505,TMAX,23.2,73.75999999999999,1867-05-05,1867
USC00288878,18670716,TMAX,23.3,73.94,1867-07-16,1867
ASN00086071,18670228,TMAX,23.3,73.94,1867-02-28,1867
CA006150689,18670912,TMAX,23.3,73.94,1867-09-12,1867
USC00288878,18670422,TMAX,23.3,73.94,1867-04-22,1867
EZE00100082,18670604,TMAX,23.3,73.94,1867-06-04,1867
CA006106362,18670903,TMAX,23.3,73.94,1867-09-03,1867
ITE00100554,18670521,TMAX,23.3,73.94,1867-05-21,1867
ASN00090015,18670412,TMAX,23.3,73.94,1867-04-12,1867
CA006122845,18670612,TMAX,23.3,73.94,1867-06-12,1867
UK000047811,18670625,TMAX,23.3,73.94,1867-06-25,1867
CA006101872,18670612,TMAX,23.3,73.94,1867-06-12,1867
UK000047811,18670610,TMAX,23.3,73.94,1867-06-10,1867
CA006158350,18670701,TMAX,23.3,73.94,1867-07-01,1867
EIE00101859,18670618,TMAX,23.3,73.94,1867-06-18,1867
GM000004204,18670527,TMAX,23.3,73.94,1867-05-27,1867
CA006110549,18671018,TMAX,23.3,73.94,1867-10-18,1867
CA006137735,18670618,TMAX,23.3,73.94,1867-06-18,1867
EIE00101859,18670627,TMAX,23.3,73.94,1867-06-27,1867
USC00288878,18671020,TMAX,23.3,73.94,1867-10-20,1867
USC00288878,18670823,TMAX,23.3,73.94,1867-08-23,1867
CA006150689,18670626,TMAX,23.3,73.94,1867-06-26,1867
EZE00100082,18670529,TMAX,23.3,73.94,1867-05-29,1867
CA006110549,18670710,TMAX,23.3,73.94,1867-07-10,1867
ASN00074128,18670930,TMAX,23.3,73.94,1867-09-30,1867
CA006158350,18670708,TMAX,23.3,73.94,1867-07-08,1867
CA006150689,18670604,TMAX,23.3,73.94,1867-06-04,1867
ASN00086071,18670515,TMAX,23.3,73.94,1867-05-15,1867
CA006158350,18670913,TMAX,23.3,73.94,1867-09-13,1867
CA006150689,18670705,TMAX,23.3,73.94,1867-07-05,1867
CA006166416,18670611,TMAX,23.3,73.94,1867-06-11,1867
CA006158350,18670803,TMAX,23.3,73.94,1867-08-03,1867
CA006139520,18671002,TMAX,23.3,73.94,1867-10-02,1867
CA006139520,18670620,TMAX,23.3,73.94,1867-06-20,1867
CA006150689,18670713,TMAX,23.3,73.94,1867-07-13,1867
USC00288878,18670822,TMAX,23.3,73.94,1867-08-22,1867
CA006106362,18670912,TMAX,23.3,73.94,1867-09-12,1867
ASN00066062,18671120,TMAX,23.3,73.94,1867-11-20,1867
CA006106362,18670709,TMAX,23.3,73.94,1867-07-09,1867
CA006106362,18670601,TMAX,23.3,73.94,1867-06-01,1867
ASN00090015,18670401,TMAX,23.3,73.94,1867-04-01,1867
EIE00101859,18670711,TMAX,23.3,73.94,1867-07-11,1867
CA006139520,18670906,TMAX,23.3,73.94,1867-09-06,1867
ASN00086071,18670104,TMAX,23.3,73.94,1867-01-04,1867
CA006139520,18670713,TMAX,23.3,73.94,1867-07-13,1867
CA006122845,18670821,TMAX,23.3,73.94,1867-08-21,1867
USC00288878,18670803,TMAX,23.3,73.94,1867-08-03,1867
CA006148100,18670725,TMAX,23.3,73.94,1867-07-25,1867
CA006148100,18671019,TMAX,23.3,73.94,1867-10-19,1867
CA006148100,18670920,TMAX,23.3,73.94,1867-09-20,1867
CA006110549,18670803,TMAX,23.3,73.94,1867-08-03,1867
CA006150689,18670612,TMAX,23.3,73.94,1867-06-12,1867
ASN00074128,18670321,TMAX,23.3,73.94,1867-03-21,1867
CA006101872,18670904,TMAX,23.3,73.94,1867-09-04,1867
EIE00101859,18670713,TMAX,23.3,73.94,1867-07-13,1867
EZE00100082,18670703,TMAX,23.3,73.94,1867-07-03,1867
CA006110549,18670618,TMAX,23.3,73.94,1867-06-18,1867
ASN00090015,18670211,TMAX,23.3,73.94,1867-02-11,1867
ASN00090015,18670130,TMAX,23.3,73.94,1867-01-30,1867
EIE00101859,18670802,TMAX,23.3,73.94,1867-08-02,1867
USC00288878,18670913,TMAX,23.3,73.94,1867-09-13,1867
ASN00090015,18670322,TMAX,23.3,73.94,1867-03-22,1867
ASN00090015,18670819,TMAX,23.3,73.94,1867-08-19,1867
ASN00090015,18671029,TMAX,23.3,73.94,1867-10-29,1867
CA006148100,18670828,TMAX,23.3,73.94,1867-08-28,1867
ASN00074128,18670507,TMAX,23.3,73.94,1867-05-07,1867
CA006150689,18670619,TMAX,23.3,73.94,1867-06-19,1867
UK000047811,18670710,TMAX,23.3,73.94,1867-07-10,1867
CA006166416,18670618,TMAX,23.3,73.94,1867-06-18,1867
ASN00086071,18671229,TMAX,23.3,73.94,1867-12-29,1867
ASN00074128,18671014,TMAX,23.3,73.94,1867-10-14,1867
CA006158350,18670627,TMAX,23.3,73.94,1867-06-27,1867
AU000005901,18670905,TMAX,23.3,73.94,1867-09-05,1867
CA006110549,18670731,TMAX,23.3,73.94,1867-07-31,1867
CA006158350,18670716,TMAX,23.3,73.94,1867-07-16,1867
AU000005901,18670806,TMAX,23.3,73.94,1867-08-06,1867
CA006137735,18671017,TMAX,23.3,73.94,1867-10-17,1867
CA006158350,18670819,TMAX,23.3,73.94,1867-08-19,1867
CA006101872,18670829,TMAX,23.3,73.94,1867-08-29,1867
ITE00100554,18670919,TMAX,23.3,73.94,1867-09-19,1867
CA006148100,18670814,TMAX,23.3,73.94,1867-08-14,1867
CA006110549,18670802,TMAX,23.3,73.94,1867-08-02,1867
ASN00074128,18670320,TMAX,23.3,73.94,1867-03-20,1867
CA006110549,18670605,TMAX,23.3,73.94,1867-06-05,1867
CA006150689,18670919,TMAX,23.3,73.94,1867-09-19,1867
USC00288878,18670526,TMAX,23.3,73.94,1867-05-26,1867
EIE00101859,18670714,TMAX,23.3,73.94,1867-07-14,1867
CA006148100,18670718,TMAX,23.3,73.94,1867-07-18,1867
CA006101872,18671017,TMAX,23.3,73.94,1867-10-17,1867
CA006166416,18670705,TMAX,23.3,73.94,1867-07-05,1867
CA006166416,18670710,TMAX,23.3,73.94,1867-07-10,1867
ASN00074128,18670506,TMAX,23.3,73.94,1867-05-06,1867
CA006153192,18670610,TMAX,23.3,73.94,1867-06-10,1867
CA006166416,18670628,TMAX,23.3,73.94,1867-06-28,1867
ASN00074128,18670820,TMAX,23.3,73.94,1867-08-20,1867
CA006106362,18670916,TMAX,23.3,73.94,1867-09-16,1867
CA006153192,18670831,TMAX,23.3,73.94,1867-08-31,1867
CA006106362,18670716,TMAX,23.3,73.94,1867-07-16,1867
CA006110549,18671017,TMAX,23.3,73.94,1867-10-17,1867
CA006101872,18670601,TMAX,23.3,73.94,1867-06-01,1867
ASN00074128,18670509,TMAX,23.3,73.94,1867-05-09,1867
CA006148100,18670731,TMAX,23.3,73.94,1867-07-31,1867
ASN00074128,18671012,TMAX,23.3,73.94,1867-10-12,1867
CA006137735,18671016,TMAX,23.3,73.94,1867-10-16,1867
ASN00090015,18670315,TMAX,23.3,73.94,1867-03-15,1867
ASN00086071,18670203,TMAX,23.3,73.94,1867-02-03,1867
ASN00066062,18671107,TMAX,23.3,73.94,1867-11-07,1867
CA006122845,18670621,TMAX,23.3,73.94,1867-06-21,1867
CA006122845,18670608,TMAX,23.3,73.94,1867-06-08,1867
ASN00090015,18670216,TMAX,23.3,73.94,1867-02-16,1867
CA006148100,18670909,TMAX,23.3,73.94,1867-09-09,1867
USC00288878,18670908,TMAX,23.3,73.94,1867-09-08,1867
CA006122845,18670919,TMAX,23.3,73.94,1867-09-19,1867
CA006148100,18670919,TMAX,23.3,73.94,1867-09-19,1867
CA006137735,18670709,TMAX,23.3,73.94,1867-07-09,1867
BE000006447,18670509,TMAX,23.4,74.12,1867-05-09,1867
ASN00066062,18670130,TMAX,23.4,74.12,1867-01-30,1867
AU000005901,18670717,TMAX,23.4,74.12,1867-07-17,1867
ASN00086071,18670326,TMAX,23.4,74.12,1867-03-26,1867
ASN00066062,18670116,TMAX,23.4,74.12,1867-01-16,1867
UK000056225,18670710,TMAX,23.4,74.12,1867-07-10,1867
ASN00086071,18671029,TMAX,23.4,74.12,1867-10-29,1867
ASN00066062,18671016,TMAX,23.4,74.12,1867-10-16,1867
UK000056225,18670902,TMAX,23.4,74.12,1867-09-02,1867
GM000004204,18670909,TMAX,23.4,74.12,1867-09-09,1867
UK000056225,18670712,TMAX,23.4,74.12,1867-07-12,1867
ASN00066062,18670301,TMAX,23.4,74.12,1867-03-01,1867
GME00125218,18670904,TMAX,23.4,74.12,1867-09-04,1867
EZE00100082,18670725,TMAX,23.4,74.12,1867-07-25,1867
AU000005901,18670829,TMAX,23.4,74.12,1867-08-29,1867
ASN00086071,18670222,TMAX,23.4,74.12,1867-02-22,1867
ASN00066062,18670106,TMAX,23.4,74.12,1867-01-06,1867
UK000056225,18670822,TMAX,23.5,74.30000000000001,1867-08-22,1867
BE000006447,18670901,TMAX,23.5,74.30000000000001,1867-09-01,1867
AU000005901,18670611,TMAX,23.5,74.30000000000001,1867-06-11,1867
ITE00100550,18671001,TMAX,23.5,74.30000000000001,1867-10-01,1867
EZE00100082,18670811,TMAX,23.5,74.30000000000001,1867-08-11,1867
ASN00066062,18670418,TMAX,23.5,74.30000000000001,1867-04-18,1867
ITE00100550,18670407,TMAX,23.5,74.30000000000001,1867-04-07,1867
BE000006447,18670702,TMAX,23.5,74.30000000000001,1867-07-02,1867
BE000006447,18670904,TMAX,23.5,74.30000000000001,1867-09-04,1867
GME00125218,18670630,TMAX,23.5,74.30000000000001,1867-06-30,1867
GME00125218,18670420,TMAX,23.5,74.30000000000001,1867-04-20,1867
ASN00066062,18671213,TMAX,23.5,74.30000000000001,1867-12-13,1867
AU000005901,18670712,TMAX,23.5,74.30000000000001,1867-07-12,1867
GME00125218,18670701,TMAX,23.5,74.30000000000001,1867-07-01,1867
ASN00066062,18670415,TMAX,23.6,74.48,1867-04-15,1867
GME00125218,18670909,TMAX,23.6,74.48,1867-09-09,1867
ASN00066062,18670110,TMAX,23.6,74.48,1867-01-10,1867
